batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
70,4fb2938ee4f217fd,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:504:tpl:4,train_pending_review,,,,,TBK m.504 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.504] Başlık: I. Vekâletin kapsamı / Vekâletin kapsamı, sözleşmede açıkça gösterilmemişse,
görülecek işin niteliğine göre belirlenir. Vekâlet, özellikle vekilin üstlendiği işin görülmesi için gerekli hukuki işlemlerin yapılması yetkisini de kapsar. Vekil, özel olarak yetkili kılınmadıkça dava açamaz, sulh olamaz, hakeme başvuramaz, iflas, iflasın ertelenmesi ve konkordato talep edemez, kambiyo taahhüdünde bulunamaz, bağışlama yapamaz, kefil olamaz, taşınmazı devredemez ve bir hak ile sınırlandıramaz. II. Vekilin borçları","Doğrudan metin dayanağı: ""görülecek işin niteliğine göre belirlenir. Vekâlet, özellikle vekilin üstlendiği işin görülmesi için gerekli hukuki işlemlerin yapılması yetkisini de kapsar."" [Kaynak: TBK m.504]",REVISE,,"Doğrudan metin dayanağı: ""Vekâletin kapsamı, sözleşmede açıkça gösterilmemişse, görülecek işin niteliğine göre belirlenir. Vekâlet, özellikle vekilin üstlendiği işin görülmesi için gerekli hukuki işlemlerin yapılması yetkisini de kapsar. Vekil, özel olarak yetkili kılınmadıkça dava açamaz, sulh olamaz, hakeme başvuramaz, iflas, iflasın ertelenmesi ve konkordato talep edemez, kambiyo taahhüdünde bulunamaz, bağışlama yapamaz, kefil olamaz, taşınmazı devredemez ve bir hak ile sınırlandıramaz."" [Kaynak: TBK m.504]",
71,4fcb85e1b2e7b778,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:192:tpl:1,train_pending_review,,,,,TBK m.192'e göre temel kural nedir?,"[Kaynak: TBK m.192] Başlık: 2. İfaya yönelik devir / Alacaklı, alacağını borcu ifaya yönelik olarak
devretmekle birlikte borca mahsup edilecek miktarı belirlememişse devralan, ancak borçludan aldığı veya gereken özeni gösterseydi alabilecek olduğu miktarı, kendi alacağına mahsup etmek zorundadır.","TBK m.192 metnine göre: ""devretmekle birlikte borca mahsup edilecek miktarı belirlememişse devralan, ancak borçludan aldığı veya gereken özeni gösterseydi alabilecek olduğu miktarı, kendi alacağına mahsup etmek zorundadır."" [Kaynak: TBK m.192]",REVISE,,"TBK m.192 metnine göre: ""Alacaklı, alacağını borcu ifaya yönelik olarak devretmekle birlikte borca mahsup edilecek miktarı belirlememişse devralan, ancak borçludan aldığı veya gereken özeni gösterseydi alabilecek olduğu miktarı, kendi alacağına mahsup etmek zorundadır."" [Kaynak: TBK m.192]",
72,4ff22108d9d0f2fd,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:559:tpl:4,train_pending_review,,,,,TBK m.559 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.559] Başlık: Havale eden, havale alıcısına verdiği yetkiyi her zaman
geri alabilir. Ancak, havale alıcısının yararına, özellikle onun alacağını elde etmesi amacıyla verdiği yetkiyi geri alamaz. Havale ödeyicisi, havale alıcısına havaleyi kabul ettiğini açıklamadığı sürece havale eden, ona verdiği yetkiyi geri alabilir. Havale edenin iflası hâlinde, henüz kabul edilmemiş olan havale kendiliğinden sona erer.","Doğrudan metin dayanağı: ""geri alabilir. Ancak, havale alıcısının yararına, özellikle onun alacağını elde etmesi amacıyla verdiği yetkiyi geri alamaz."" [Kaynak: TBK m.559]",REVISE,,"Doğrudan metin dayanağı: ""Havale eden, havale alıcısına verdiği yetkiyi her zaman geri alabilir. Ancak, havale alıcısının yararına, özellikle onun alacağını elde etmesi amacıyla verdiği yetkiyi geri alamaz. Havale ödeyicisi, havale alıcısına havaleyi kabul ettiğini açıklamadığı sürece havale eden, ona verdiği yetkiyi geri alabilir. Havale edenin iflası hâlinde, henüz kabul edilmemiş olan havale kendiliğinden sona erer."" [Kaynak: TBK m.559]",
73,5009a85cfdfcf2c2,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:609:tpl:1,train_pending_review,,,,,TBK m.609'e göre temel kural nedir?,"[Kaynak: TBK m.609] Başlık: I. Hakkın kullanılması / Sözleşmede aksi kararlaştırılmamışsa ömür boyu gelir,
her altı ayda bir ve peşin olarak ödenir. Gelirin süresi ömrüne bağlanmış olan kişi, peşin ödeme öngörülen dönemin sona ermesinden önce ölse bile, o döneme ait gelirin tamamı gelir borçlusu tarafından borçlanılmış sayılır. Gelir borçlusu iflas ederse, gelir alacaklısı, gelir borçlusunun yükümlü olduğu dönemsel gelirin elde edilebilmesi için ilgili sosyal güvenlik kurumunca ödenmesi gereken anaparaya denk düşen bir parayı iflas masasına kaydettirme hakkını elde eder.","TBK m.609 metnine göre: ""her altı ayda bir ve peşin olarak ödenir. Gelirin süresi ömrüne bağlanmış olan kişi, peşin ödeme öngörülen dönemin sona ermesinden önce ölse bile, o döneme ait gelirin tamamı gelir borçlusu tarafından borçlanılmış sayılır."" [Kaynak: TBK m.609]",REVISE,,"TBK m.609 metnine göre: ""Sözleşmede aksi kararlaştırılmamışsa ömür boyu gelir, her altı ayda bir ve peşin olarak ödenir. Gelirin süresi ömrüne bağlanmış olan kişi, peşin ödeme öngörülen dönemin sona ermesinden önce ölse bile, o döneme ait gelirin tamamı gelir borçlusu tarafından borçlanılmış sayılır. Gelir borçlusu iflas ederse, gelir alacaklısı, gelir borçlusunun yükümlü olduğu dönemsel gelirin elde edilebilmesi için ilgili sosyal güvenlik kurumunca ödenmesi gereken anaparaya denk düşen bir parayı iflas masasına kaydettirme hakkını elde eder."" [Kaynak: TBK m.609]",
74,504c00dab05cf916,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:535:tpl:3,train_pending_review,,,,,TBK m.535 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.535] Başlık: 3. Vekâlet verenin / Vekâlet verenin belirlediği bedelin altında mal satan
komisyoncu, malı satmasaydı vekâlet verenin daha fazla zarar göreceğini ve durumun yeniden talimat almaya elverişli bulunmadığını ispat etmedikçe, belirlenen bedel ile satış bedeli arasındaki farkı gidermekle yükümlüdür. Bunun dışında komisyoncu, kusuru varsa, talimatına aykırı davranmasından dolayı vekâlet verenin uğradığı diğer zararlardan da sorumludur. Vekâlet verenin belirlediği bedelin altında mal alan veya üstünde satan komisyoncu, bu işlemlerden doğan farkı alıkoyamaz.","Özet: ""komisyoncu, malı satmasaydı vekâlet verenin daha fazla zarar göreceğini ve durumun yeniden talimat almaya elverişli bulunmadığını ispat etmedikçe, belirlenen bedel ile satış bedeli arasındaki farkı gidermekle yükümlüdür."" [Kaynak: TBK m.535]",REVISE,,"Özet: Vekâlet verenin belirlediği bedelin altında mal satan komisyoncu, malı satmasaydı vekâlet verenin daha fazla zarar göreceğini ve durumun yeniden talimat almaya elverişli bulunmadığını ispat etmedikçe, belirlenen bedel ile satış bedeli arasındaki farkı gidermekle yükümlüdür. Bunun dışında komisyoncu, kusuru varsa, talimatına aykırı davranmasından dolayı vekâlet verenin uğradığı diğer zararlardan da sorumludur. Vekâlet verenin belirlediği bedelin altında mal alan veya üstünde satan komisyoncu, bu işlemlerden doğan farkı alıkoyamaz. [Kaynak: TBK m.535]",
75,50fc99c90a9c78c7,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:10:tpl:3,train_pending_review,,,,,TBK m.10 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.10] Başlık: 7. Önerinin ve kabulün / Geri alma
açıklaması, diğer tarafa öneriden önce veya aynı anda ulaşmış ya da daha sonra ulaşmakla birlikte diğer tarafça öneriden önce öğrenilmiş olursa, öneri yapılmamış sayılır. Bu kural, kabulün geri alınmasında da uygulanır.","Özet: ""açıklaması, diğer tarafa öneriden önce veya aynı anda ulaşmış ya da daha sonra ulaşmakla birlikte diğer tarafça öneriden önce öğrenilmiş olursa, öneri yapılmamış sayılır."" [Kaynak: TBK m.10]",REVISE,,"Özet: Geri alma açıklaması, diğer tarafa öneriden önce veya aynı anda ulaşmış ya da daha sonra ulaşmakla birlikte diğer tarafça öneriden önce öğrenilmiş olursa, öneri yapılmamış sayılır. Bu kural, kabulün geri alınmasında da uygulanır. [Kaynak: TBK m.10]",
76,510287f2dc46eb7d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:303:tpl:4,train_pending_review,,,,,TBK m.303 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.303] Başlık: III. Yan giderlere / Kiraya veren, kiralananın kullanımıyla ilgili olmak
üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür. IV. Kiraya verenin kiralananın ayıplarından sorumluluğu","Doğrudan metin dayanağı: ""üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür."" [Kaynak: TBK m.303]",REVISE,,"Doğrudan metin dayanağı: ""Kiraya veren, kiralananın kullanımıyla ilgili olmak üzere, kendisi veya üçüncü kişi tarafından yapılan yan giderlere katlanmakla yükümlüdür."" [Kaynak: TBK m.303]",
77,51034c9c1cc3e00a,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:375:tpl:3,train_pending_review,,,,,TBK m.375 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.375] Başlık: 4. Saman, gübre ve / Kiralananı geri veren kiracı, düzenli bir işletmenin
gerektirdiği oranda, son yılın samanlarını, hayvan yataklarını, kuru ot ve gübrelerini kiralananda bırakmakla yükümlüdür. Kiracı, almış olduğundan daha fazlasını bırakıyorsa, bıraktığı fazlalık için tazminat isteme hakkına sahiptir; aldığından daha az bırakıyorsa, eksikleri tamamlamak veya değer eksikliğini gidermekle yükümlüdür. H. Hayvan kirası","Özet: ""gerektirdiği oranda, son yılın samanlarını, hayvan yataklarını, kuru ot ve gübrelerini kiralananda bırakmakla yükümlüdür."" [Kaynak: TBK m.375]",REVISE,,"Özet: Kiralananı geri veren kiracı, düzenli bir işletmenin gerektirdiği oranda, son yılın samanlarını, hayvan yataklarını, kuru ot ve gübrelerini kiralananda bırakmakla yükümlüdür. Kiracı, almış olduğundan daha fazlasını bırakıyorsa, bıraktığı fazlalık için tazminat isteme hakkına sahiptir; aldığından daha az bırakıyorsa, eksikleri tamamlamak veya değer eksikliğini gidermekle yükümlüdür. [Kaynak: TBK m.375]",
78,510ca56d318252f8,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:482:tpl:3,train_pending_review,,,,,TBK m.482 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.482] Başlık: I. Yaklaşık bedelin / Başlangıçta yaklaşık olarak belirlenen bedelin,
işsahibinin kusuru olmaksızın aşırı ölçüde aşılacağı anlaşılırsa işsahibi, eser henüz tamamlanmadan veya tamamlandıktan sonra sözleşmeden dönebilir. Eser, işsahibinin arsası üzerine yapılıyorsa işsahibi, bedelden uygun bir miktarın indirilmesini isteyebileceği gibi, eser henüz tamamlanmamışsa, yükleniciyi işe devamdan alıkoyarak, tamamlanan kısım için hakkaniyete uygun bir bedel ödemek suretiyle sözleşmeyi feshedebilir.","Özet: ""işsahibinin kusuru olmaksızın aşırı ölçüde aşılacağı anlaşılırsa işsahibi, eser henüz tamamlanmadan veya tamamlandıktan sonra sözleşmeden dönebilir."" [Kaynak: TBK m.482]",REVISE,,"Özet: Başlangıçta yaklaşık olarak belirlenen bedelin, işsahibinin kusuru olmaksızın aşırı ölçüde aşılacağı anlaşılırsa işsahibi, eser henüz tamamlanmadan veya tamamlandıktan sonra sözleşmeden dönebilir. Eser, işsahibinin arsası üzerine yapılıyorsa işsahibi, bedelden uygun bir miktarın indirilmesini isteyebileceği gibi, eser henüz tamamlanmamışsa, yükleniciyi işe devamdan alıkoyarak, tamamlanan kısım için hakkaniyete uygun bir bedel ödemek suretiyle sözleşmeyi feshedebilir. [Kaynak: TBK m.482]",
79,51121c9367304a1f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:70:tpl:3,train_pending_review,,,,,TBK m.70 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.70] Başlık: Bir başkasına ait bina
veya diğer yapı eserlerinden zarar görme tehlikesiyle karşılaşan kişi, bu tehlikenin giderilmesi için gerekli önlemlerin alınmasını hak sahiplerinden isteyebilir. Kişilerin ve malların korunması hakkındaki kamu hukuku kuralları saklıdır.","Özet: ""veya diğer yapı eserlerinden zarar görme tehlikesiyle karşılaşan kişi, bu tehlikenin giderilmesi için gerekli önlemlerin alınmasını hak sahiplerinden isteyebilir."" [Kaynak: TBK m.70]",REVISE,,"Özet: Bir başkasına ait bina veya diğer yapı eserlerinden zarar görme tehlikesiyle karşılaşan kişi, bu tehlikenin giderilmesi için gerekli önlemlerin alınmasını hak sahiplerinden isteyebilir. Kişilerin ve malların korunması hakkındaki kamu hukuku kuralları saklıdır. [Kaynak: TBK m.70]",
80,51484df94a6c6008,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:519:tpl:3,train_pending_review,,,,,TBK m.519 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.519] Başlık: IV. Taraflar arasındaki / Kredi emri veren ile kredi emrinden yararlanan
arasındaki ilişkiye, kefil ile asıl borçlu arasındaki ilişkiyi düzenleyen hükümler uygulanır. ÜÇÜNCÜ AYIRIM Simsarlık Sözleşmesi","Özet: ""arasındaki ilişkiye, kefil ile asıl borçlu arasındaki ilişkiyi düzenleyen hükümler uygulanır."" [Kaynak: TBK m.519]",REVISE,,"Özet: Kredi emri veren ile kredi emrinden yararlanan arasındaki ilişkiye, kefil ile asıl borçlu arasındaki ilişkiyi düzenleyen hükümler uygulanır. [Kaynak: TBK m.519]",
81,51538e84594a2a93,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:177:tpl:1,train_pending_review,,,,,TBK m.177'e göre temel kural nedir?,"[Kaynak: TBK m.177] Başlık: A. Bağlanma parası / Sözleşme yapılırken bir kimsenin vermiş olduğu bir
miktar para, cayma parası olarak değil sözleşmenin yapıldığına kanıt olarak verilmiş sayılır. Aksine sözleşme veya yerel âdet olmadıkça, bağlanma parası esas alacaktan düşülür.","TBK m.177 metnine göre: ""miktar para, cayma parası olarak değil sözleşmenin yapıldığına kanıt olarak verilmiş sayılır."" [Kaynak: TBK m.177]",REVISE,,"TBK m.177 metnine göre: ""Sözleşme yapılırken bir kimsenin vermiş olduğu bir miktar para, cayma parası olarak değil sözleşmenin yapıldığına kanıt olarak verilmiş sayılır. Aksine sözleşme veya yerel âdet olmadıkça, bağlanma parası esas alacaktan düşülür."" [Kaynak: TBK m.177]",
82,515d069732d49539,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:302:tpl:2,train_pending_review,,,,,TBK m.302 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.302] Başlık: II. Vergi ve benzeri / Kiralananla ilgili zorunlu sigorta, vergi ve benzeri
yükümlülüklere, aksi kararlaştırılmamış veya kanunda öngörülmemiş ise, kiraya veren katlanır.","Madde metni şu kuralı içerir: ""yükümlülüklere, aksi kararlaştırılmamış veya kanunda öngörülmemiş ise, kiraya veren katlanır."" [Kaynak: TBK m.302]",REVISE,,"Madde metni şu kuralı içerir: Kiralananla ilgili zorunlu sigorta, vergi ve benzeri yükümlülüklere, aksi kararlaştırılmamış veya kanunda öngörülmemiş ise, kiraya veren katlanır. [Kaynak: TBK m.302]",
83,51716ff2c28fd845,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:296:tpl:2,train_pending_review,,,,,TBK m.296 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.296] Başlık: II. Bağışlama sözü / Bağışlama sözü veren, aşağıdaki durumlarda sözünü geri
alabilir ve onu ifadan kaçınabilir: 1. Elden bağışlanılan bir malın geri verilmesini isteyebileceği sebeplerden biri varsa. 2. Mali durumu, sonradan sözün yerine getirilmesini kendisi için olağanüstü ağır kılacak ölçüde değişmişse. 3. Bağışlama sözü verdikten sonra, kendisi için yeni aile yükümlülükleri doğmuş veya bu yükümlülükleri önemli ölçüde ağırlaşmışsa. Bağışlama sözü verenin borcunu ödeme güçsüzlüğü belirlenir veya iflasına karar verilirse, ifa yükümlülüğü ortadan kalkar.","Madde metni şu kuralı içerir: ""alabilir ve onu ifadan kaçınabilir: 1. Elden bağışlanılan bir malın geri verilmesini isteyebileceği sebeplerden biri varsa."" [Kaynak: TBK m.296]",REVISE,,"Madde metni şu kuralı içerir: Bağışlama sözü veren, aşağıdaki durumlarda sözünü geri alabilir ve onu ifadan kaçınabilir: 1. Elden bağışlanılan bir malın geri verilmesini isteyebileceği sebeplerden biri varsa. 2. Mali durumu, sonradan sözün yerine getirilmesini kendisi için olağanüstü ağır kılacak ölçüde değişmişse. 3. Bağışlama sözü verdikten sonra, kendisi için yeni aile yükümlülükleri doğmuş veya bu yükümlülükleri önemli ölçüde ağırlaşmışsa. Bağışlama sözü verenin borcunu ödeme güçsüzlüğü belirlenir veya iflasına karar verilirse, ifa yükümlülüğü ortadan kalkar. [Kaynak: TBK m.296]",
84,517711e3d1b6512e,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:11:tpl:4,train_pending_review,,,,,TBK m.11 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.11] Başlık: III. Hazır olmayanlar / Hazır olmayanlar arasında kurulan sözleşmeler, kabulün
gönderildiği andan başlayarak hüküm doğurur. Açık bir kabulün gerekli olmadığı durumlarda, sözleşme önerinin ulaşma anından başlayarak hüküm doğurur. B. Sözleşmelerin şekli","Doğrudan metin dayanağı: ""gönderildiği andan başlayarak hüküm doğurur. Açık bir kabulün gerekli olmadığı durumlarda, sözleşme önerinin ulaşma anından başlayarak hüküm doğurur."" [Kaynak: TBK m.11]",REVISE,,"Doğrudan metin dayanağı: ""Hazır olmayanlar arasında kurulan sözleşmeler, kabulün gönderildiği andan başlayarak hüküm doğurur. Açık bir kabulün gerekli olmadığı durumlarda, sözleşme önerinin ulaşma anından başlayarak hüküm doğurur."" [Kaynak: TBK m.11]",
85,51c383712143a24d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:435:tpl:4,train_pending_review,,,,,TBK m.435 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.435] Başlık: 1. Koşulları / Taraflardan her biri, haklı sebeplerle sözleşmeyi
derhâl feshedebilir. Sözleşmeyi fesheden taraf, fesih sebebini yazılı olarak bildirmek zorundadır. Sözleşmeyi fesheden taraftan, dürüstlük kurallarına göre hizmet ilişkisini sürdürmesi beklenemeyen bütün durum ve koşullar, haklı sebep sayılır. b. İşverenin ödeme güçsüzlüğüne düşmesi","Doğrudan metin dayanağı: ""derhâl feshedebilir. Sözleşmeyi fesheden taraf, fesih sebebini yazılı olarak bildirmek zorundadır."" [Kaynak: TBK m.435]",REVISE,,"Doğrudan metin dayanağı: ""Taraflardan her biri, haklı sebeplerle sözleşmeyi derhâl feshedebilir. Sözleşmeyi fesheden taraf, fesih sebebini yazılı olarak bildirmek zorundadır. Sözleşmeyi fesheden taraftan, dürüstlük kurallarına göre hizmet ilişkisini sürdürmesi beklenemeyen bütün durum ve koşullar, haklı sebep sayılır."" [Kaynak: TBK m.435]",
86,51c3aeb652a9a29f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:92:tpl:4,train_pending_review,,,,,TBK m.92 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.92] Başlık: 2. Diğer sürelerde vade / Bir borcun veya taraflardan birine düşen herhangi bir
yükümlülüğün sözleşmenin kurulmasından başlayarak belli bir sürenin sonunda ifası gerekiyorsa, ifa zamanı aşağıdaki biçimde belirlenir: 1. Gün olarak belirlenmiş süre, sözleşmenin kurulduğu gün sayılmaksızın, bu sürenin son günü dolmuş olur. Sekiz veya onbeş gün olarak belirlenmiş süre ise, bir veya iki haftayı değil, tam sekiz veya onbeş günü ifade eder. 2. Hafta olarak belirlenmiş süre, son haftanın sözleşmenin kurulduğu güne ismen uyan gününde dolmuş olur. 3. Ay olarak veya yıl, yarıyıl ve yılın dörtte biri gibi birden çok ayı içeren bir zaman olarak belirlenmiş süre, sözleşmenin kurulduğu gün ayın kaçıncı günü ise, son ayın bunu karşılayan gününde dolmuş olur. Son ayda bunu karşılayan gün yoksa süre, bu ayın son günü dolmuş sayılır. 4. Yarım aydan onbeş günlük süre anlaşılır. Bir veya birden çok ay ve yarım ay olarak belirlenmiş sürenin dolduğu gün, son aya onbeş gün eklenerek belirlenir. Bu kurallar, sürenin sözleşmenin kurulmasından başka bir andan işlemeye başladığı durumlarda da uygulanır. Borçlu, belirli bir süre içinde yerine getirilmesi gereken bir borcu, bu sürenin dolmasından önce ifa etmekle yükümlüdür.","Doğrudan metin dayanağı: ""yükümlülüğün sözleşmenin kurulmasından başlayarak belli bir sürenin sonunda ifası gerekiyorsa, ifa zamanı aşağıdaki biçimde belirlenir: 1."" [Kaynak: TBK m.92]",REVISE,,"Doğrudan metin dayanağı: ""Bir borcun veya taraflardan birine düşen herhangi bir yükümlülüğün sözleşmenin kurulmasından başlayarak belli bir sürenin sonunda ifası gerekiyorsa, ifa zamanı aşağıdaki biçimde belirlenir: 1. Gün olarak belirlenmiş süre, sözleşmenin kurulduğu gün sayılmaksızın, bu sürenin son günü dolmuş olur. Sekiz veya onbeş gün olarak belirlenmiş süre ise, bir veya iki haftayı değil, tam sekiz veya onbeş günü ifade eder. 2. Hafta olarak belirlenmiş süre, son haftanın sözleşmenin kurulduğu güne ismen uyan gününde dolmuş olur. 3. Ay olarak veya yıl, yarıyıl ve yılın dörtte biri gibi birden çok ayı içeren bir zaman olarak belirlenmiş süre, sözleşmenin kurulduğu gün ayın kaçıncı günü ise, son ayın bunu karşılayan gününde dolmuş olur. Son ayda bunu karşılayan gün yoksa süre, bu ayın son günü dolmuş sayılır. 4. Yarım aydan onbeş günlük süre anlaşılır. Bir veya birden çok ay ve yarım ay olarak belirlenmiş sürenin dolduğu gün, son aya onbeş gün eklenerek belirlenir. Bu kurallar, sürenin sözleşmenin kurulmasından başka bir andan işlemeye başladığı durumlarda da uygulanır. Borçlu, belirli bir süre içinde yerine getirilmesi gereken bir borcu, bu sürenin dolmasından önce ifa etmekle yükümlüdür."" [Kaynak: TBK m.92]",
87,51d98e46455ae15b,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:516:tpl:2,train_pending_review,,,,,TBK m.516 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.516] Başlık: I. Tanımı ve şekli / Bir kimse kendi adına ve hesabına kredi emri verenin
sorumluluğu altında bir üçüncü kişiye kredi açmak veya krediyi yenilemek için emir almış ve kabul etmişse, kredi emri verilen vekâletini aşmadıkça emri veren, kredi borcundan kefil gibi sorumlu olur. Ancak, kredi emri yazılı olmadıkça emri veren sorumlu olmaz.","Madde metni şu kuralı içerir: ""sorumluluğu altında bir üçüncü kişiye kredi açmak veya krediyi yenilemek için emir almış ve kabul etmişse, kredi emri verilen vekâletini aşmadıkça emri veren, kredi borcundan kefil gibi sorumlu olur."" [Kaynak: TBK m.516]",REVISE,,"Madde metni şu kuralı içerir: Bir kimse kendi adına ve hesabına kredi emri verenin sorumluluğu altında bir üçüncü kişiye kredi açmak veya krediyi yenilemek için emir almış ve kabul etmişse, kredi emri verilen vekâletini aşmadıkça emri veren, kredi borcundan kefil gibi sorumlu olur. Ancak, kredi emri yazılı olmadıkça emri veren sorumlu olmaz. [Kaynak: TBK m.516]",
88,520da8dde40836e6,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:463:tpl:1,train_pending_review,,,,,TBK m.463'e göre temel kural nedir?,"[Kaynak: TBK m.463] Başlık: 1. İşin yapılması / İşçi, işe zamanında başlamak, işi kararlaştırılan
zamanda bitirmek ve çalışmanın sonucunu işverene teslim etmekle yükümlüdür. İş, işçinin kusuruyla ayıplı olarak görülmüşse işçi, giderilmesi mümkün olan ayıpları, masrafı kendisine ait olmak üzere gidermek zorundadır.","TBK m.463 metnine göre: ""zamanda bitirmek ve çalışmanın sonucunu işverene teslim etmekle yükümlüdür. İş, işçinin kusuruyla ayıplı olarak görülmüşse işçi, giderilmesi mümkün olan ayıpları, masrafı kendisine ait olmak üzere gidermek zorundadır."" [Kaynak: TBK m.463]",REVISE,,"TBK m.463 metnine göre: ""İşçi, işe zamanında başlamak, işi kararlaştırılan zamanda bitirmek ve çalışmanın sonucunu işverene teslim etmekle yükümlüdür. İş, işçinin kusuruyla ayıplı olarak görülmüşse işçi, giderilmesi mümkün olan ayıpları, masrafı kendisine ait olmak üzere gidermek zorundadır."" [Kaynak: TBK m.463]",
89,5220bde07e9483f5,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:370:tpl:2,train_pending_review,,,,,TBK m.370 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.370] Başlık: Kiracının iflası hâlinde sözleşme, iflasın açıldığı
anda, kendiliğinden sona erer. Ancak, kiraya veren, işlemekte olan kira ve tutanağa geçirilen eşya için yeterli güvence verildiği takdirde, sözleşmeyi kira yılının sonuna kadar sürdürmekle yükümlüdür. c. Kiracının ölümü","Madde metni şu kuralı içerir: ""anda, kendiliğinden sona erer. Ancak, kiraya veren, işlemekte olan kira ve tutanağa geçirilen eşya için yeterli güvence verildiği takdirde, sözleşmeyi kira yılının sonuna kadar sürdürmekle yükümlüdür."" [Kaynak: TBK m.370]",REVISE,,"Madde metni şu kuralı içerir: Kiracının iflası hâlinde sözleşme, iflasın açıldığı anda, kendiliğinden sona erer. Ancak, kiraya veren, işlemekte olan kira ve tutanağa geçirilen eşya için yeterli güvence verildiği takdirde, sözleşmeyi kira yılının sonuna kadar sürdürmekle yükümlüdür. [Kaynak: TBK m.370]",
