batch_item_no,candidate_id,question_id,difficulty,category,source_file,source_record_id,split,refusal_expected,is_hallucination,has_citation,response_time_ms,question,context,generated_answer,lawyer_decision,lawyer_comment,corrected_answer,reviewer_name
89,e217593349df2835,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:106:tpl:4,train_pending_review,,,,,TBK m.106 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.106] Başlık: I. Koşulları / Yapma veya verme
edimi gereği gibi kendisine önerilen alacaklı, haklı bir sebep olmaksızın onu kabulden veya borçlunun borcunu ifa edebilmesi için kendisi tarafından yapılması gereken hazırlık fiillerini yapmaktan kaçınırsa, temerrüde düşmüş olur. Alacaklı, müteselsil borçlulardan birine karşı temerrüde düşerse, diğerlerine karşı da temerrüde düşmüş olur. II. Hükümleri","Doğrudan metin dayanağı: ""edimi gereği gibi kendisine önerilen alacaklı, haklı bir sebep olmaksızın onu kabulden veya borçlunun borcunu ifa edebilmesi için kendisi tarafından yapılması gereken hazırlık fiillerini yapmaktan kaçınırsa, temerrüde düşmüş olur."" [Kaynak: TBK m.106]",,,,
90,e347df0b11929887,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:111:tpl:3,train_pending_review,,,,,TBK m.111 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.111] Başlık: F. Diğer ifa engelleri / Borçlunun kusuru olmaksızın, alacağın kime ait
olduğunda veya alacaklının kimliğinde duraksama sebebiyle ya da alacaklıdan kaynaklanan diğer kişisel bir sebeple borç, alacaklıya veya temsilcisine ifa edilemezse borçlu, alacaklının temerrüdünde olduğu gibi, tevdi ya da sözleşmeden dönme hakkını kullanabilir. İKİNCİ AYIRIM Borçların İfa Edilmemesinin Sonuçları A. Borcun ifa edilmemesi I. Giderim borcu","Özet: ""olduğunda veya alacaklının kimliğinde duraksama sebebiyle ya da alacaklıdan kaynaklanan diğer kişisel bir sebeple borç, alacaklıya veya temsilcisine ifa edilemezse borçlu, alacaklının temerrüdünde olduğu gibi, tevdi ya da sözleşmeden dönme hakkını kullanabilir."" [Kaynak: TBK m.111]",,,,
91,e894f2996fe5388d,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:118:tpl:2,train_pending_review,,,,,TBK m.118 hükmünü kaynak metne dayanarak kısa şekilde açıklar mısın?,"[Kaynak: TBK m.118] Başlık: 1. Genel olarak / Temerrüde düşen borçlu, temerrüde düşmekte kusuru
olmadığını ispat etmedikçe, borcun geç ifasından dolayı alacaklının uğradığı zararı gidermekle yükümlüdür. b. Beklenmedik hâlden sorumluluk","Madde metni şu kuralı içerir: ""olmadığını ispat etmedikçe, borcun geç ifasından dolayı alacaklının uğradığı zararı gidermekle yükümlüdür."" [Kaynak: TBK m.118]",,,,
92,e90ca852ce7396a9,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:108:tpl:1,train_pending_review,,,,,TBK m.108'e göre temel kural nedir?,"[Kaynak: TBK m.108] Başlık: Sözleşmenin konusu olan şeyin niteliği veya işin
özelliği tevdi edilmesine uygun düşmez veya teslim edilecek şey bozulabilir ya da bakımı, korunması veya tevdi edilmesi önemli bir gideri gerektirir ise, borçlu, alacaklıya önceden ihtarda bulunması koşuluyla, hâkimin izniyle onu açık artırma yoluyla sattırıp bedelini tevdi edebilir. Teslim edilecek şey, borsada kayıtlıysa veya piyasa fiyatı varsa ya da yapılacak gidere oranla değeri az ise, satışın açık artırma yoluyla yapılması zorunlu olmadığı gibi, hâkim, önceden ihtarda bulunma koşulunu aramaksızın satışa izin verebilir. c. Tevdi konusunu geri alma","TBK m.108 metnine göre: ""özelliği tevdi edilmesine uygun düşmez veya teslim edilecek şey bozulabilir ya da bakımı, korunması veya tevdi edilmesi önemli bir gideri gerektirir ise, borçlu, alacaklıya önceden ihtarda bulunması koşuluyla, hâkimin izniyle onu açık artırma yoluyla sattırıp bedelini tevdi edebilir."" [Kaynak: TBK m.108]",,,,
93,ec5fd78da1e8f67e,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:119:tpl:1,train_pending_review,,,,,TBK m.119'e göre temel kural nedir?,"[Kaynak: TBK m.119] Başlık: Temerrüde düşen borçlu, beklenmedik hâl sebebiyle
doğacak zarardan sorumludur. Borçlu, temerrüde düşmekte kusuru olmadığını veya borcunu zamanında ifa etmiş olsaydı bile beklenmedik hâlin ifa konusu şeye zarar vereceğini ispat ederek bu sorumluluktan kurtulabilir.","TBK m.119 metnine göre: ""doğacak zarardan sorumludur. Borçlu, temerrüde düşmekte kusuru olmadığını veya borcunu zamanında ifa etmiş olsaydı bile beklenmedik hâlin ifa konusu şeye zarar vereceğini ispat ederek bu sorumluluktan kurtulabilir."" [Kaynak: TBK m.119]",,,,
94,ecd0150416e49796,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:105:tpl:1,train_pending_review,,,,,TBK m.105'e göre temel kural nedir?,"[Kaynak: TBK m.105] Başlık: 3. Senedin geri / Alacaklı, borç senedini kaybettiğini iddia ederse,
borçlunun istemi üzerine, borcu ödeme sırasında, kendisine borç senedinin iptalini ve borcun sona ermiş olduğunu gösteren resmen düzenlenmiş veya usulüne göre onaylanmış bir belge vermek zorundadır. Kıymetli evrakın iptaline ilişkin hükümler saklıdır. E. Alacaklının temerrüdü","TBK m.105 metnine göre: ""borçlunun istemi üzerine, borcu ödeme sırasında, kendisine borç senedinin iptalini ve borcun sona ermiş olduğunu gösteren resmen düzenlenmiş veya usulüne göre onaylanmış bir belge vermek zorundadır."" [Kaynak: TBK m.105]",,,,
95,ed772bc457752d62,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:100:tpl:1,train_pending_review,,,,,TBK m.100'e göre temel kural nedir?,"[Kaynak: TBK m.100] Başlık: 1. Kısmen ödemede / Borçlu, faiz veya giderleri ödemede gecikmemiş ise,
kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz. Alacaklı, alacağın bir kısmı için kefalet, rehin veya başka bir güvence almış ise, borçlu kısmen yaptığı ödemeyi, güvence altına alınan veya güvencesi daha iyi olan kısma mahsup etme hakkına sahip değildir.","TBK m.100 metnine göre: ""kısmen yaptığı ödemeyi ana borçtan düşme hakkına sahiptir. Aksine anlaşma yapılamaz."" [Kaynak: TBK m.100]",,,,
96,ee1482bff3019dc3,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:103:tpl:3,train_pending_review,,,,,TBK m.103 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.103] Başlık: 1. Borçlunun hakkı / Borcu ödeyen borçlu, bir makbuz ve borcun tamamı
ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir. Borcun tamamı ödenmemiş veya borç senedi alacaklıya başkaca haklar da vermekte ise borçlu, ancak makbuz verilmesini ve ödemenin borç senedine işlenmesini isteyebilir.","Özet: ""ödenmişse, buna ilişkin borç senedinin geri verilmesini veya iptalini isteyebilir."" [Kaynak: TBK m.103]",,,,
97,f2fca64d204bc91f,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:114:tpl:4,train_pending_review,,,,,TBK m.114 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.114] Başlık: 1. Genel olarak / Borçlu, genel olarak her türlü kusurdan sorumludur.
Borçlunun sorumluluğunun kapsamı, işin özel niteliğine göre belirlenir. İş özellikle borçlu için bir yarar sağlamıyorsa, sorumluluk daha hafif olarak değerlendirilir. Haksız fiil sorumluluğuna ilişkin hükümler, kıyas yoluyla sözleşmeye aykırılık hâllerine de uygulanır.","Doğrudan metin dayanağı: ""Borçlunun sorumluluğunun kapsamı, işin özel niteliğine göre belirlenir. İş özellikle borçlu için bir yarar sağlamıyorsa, sorumluluk daha hafif olarak değerlendirilir."" [Kaynak: TBK m.114]",,,,
98,f43ec0008f57d8cd,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:112:tpl:3,train_pending_review,,,,,TBK m.112 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.112] Başlık: 1. Genel olarak / Borç hiç veya gereği gibi ifa edilmezse borçlu, kendisine
hiçbir kusurun yüklenemeyeceğini ispat etmedikçe, alacaklının bundan doğan zararını gidermekle yükümlüdür.","Özet: ""hiçbir kusurun yüklenemeyeceğini ispat etmedikçe, alacaklının bundan doğan zararını gidermekle yükümlüdür."" [Kaynak: TBK m.112]",,,,
99,f6b5d480e751b945,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:1:tpl:3,train_pending_review,,,,,TBK m.1 kapsamında düzenlenen hususu tek paragrafta özetler misin?,"[Kaynak: TBK m.1] Başlık: Sözleşme, tarafların iradelerini karşılıklı ve birbirine
uygun olarak açıklamalarıyla kurulur. İrade açıklaması, açık veya örtülü olabilir.","Özet: ""uygun olarak açıklamalarıyla kurulur. İrade açıklaması, açık veya örtülü olabilir."" [Kaynak: TBK m.1]",,,,
100,ffa2aad40f0aada0,,,,api-gateway/src/data_pipeline/fixtures/tbk_detail.html,madde:113:tpl:4,train_pending_review,,,,,TBK m.113 metninden doğrudan dayanakla cevap ver: bu maddede hangi ilke yazılıdır?,"[Kaynak: TBK m.113] Başlık: 2. Yapma ve yapmama / Yapma borcu, borçlu tarafından ifa edilmediği takdirde
alacaklı, masrafı borçluya ait olmak üzere edimin kendisi veya başkası tarafından ifasına izin verilmesini isteyebilir; her türlü giderim isteme hakkı saklıdır. Yapmama borcuna aykırı davranan borçlu, bu aykırı davranışının doğurduğu zararı gidermekle yükümlüdür. Alacaklı, ayrıca borca aykırı durumun ortadan kaldırılmasını veya bu konuda masrafı borçluya ait olmak üzere kendisinin yetkili kılınmasını isteyebilir. II. Sorumluluğun ve giderim borcunun kapsamı","Doğrudan metin dayanağı: ""alacaklı, masrafı borçluya ait olmak üzere edimin kendisi veya başkası tarafından ifasına izin verilmesini isteyebilir; her türlü giderim isteme hakkı saklıdır."" [Kaynak: TBK m.113]",,,,
